# ----------------------------------------------------------------------------------
# WARNING: These data are provisional and subject to revision. The data are provided
# as is with no warranty and on the condition that neither the data collector nor
# any of the participants in or developers of http://data.envirodiy.org may be held
# liable for any damages resulting from their use.
#
# The following metadata describe the data in this file:
# ----------------------------------------------------------------------------------
#
# Site Information
# ---------------------------
# SiteCode: SCSF010
# SiteName: Wickson Foot Bridge
# SiteDescription: 
# Latitude: 37.87251
# Longitude: -122.26199
# Elevation: 75.0
# VerticalDatum: MSL
# SiteType: Stream
# SiteNotes: 
#
# Variable and Method Information
#---------------------------
# VariableCode: Meter_Hydros21_Cond | VariableName: Specific conductance | ValueType: Chemistry | DataType: Chemistry | GeneralCategory: Time series coverage | SampleMedium: Liquid aqueous | VariableUnitsName: Microsiemen per Centimeter | VariableUnitsType: Electrical conductivity | VariableUnitsAbbreviation: uS/cm | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: 0.0 | SensorNotes: 
# VariableCode: Meter_Hydros21_Depth | VariableName: Water depth | ValueType: Hydrology | DataType: Hydrology | GeneralCategory: Time series coverage | SampleMedium: Liquid aqueous | VariableUnitsName: Millimeter | VariableUnitsType: Length | VariableUnitsAbbreviation: mm | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: 0.3 | SensorNotes: 
# VariableCode: Meter_Hydros21_Temp | VariableName: Temperature | ValueType: Hydrology | DataType: Hydrology | GeneralCategory: Time series coverage | SampleMedium: Liquid aqueous | VariableUnitsName: Degree Celsius | VariableUnitsType: Temperature | VariableUnitsAbbreviation: degC | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: 0.3 | SensorNotes: 
# VariableCode: EnviroDIY_Mayfly_Batt | VariableName: Battery voltage | ValueType: Instrumentation | DataType: Instrumentation | GeneralCategory: Time series coverage | SampleMedium: Equipment | VariableUnitsName: Volt | VariableUnitsType: Electromotive force | VariableUnitsAbbreviation: V | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: None | SensorNotes: 
# VariableCode: EnviroDIY_Mayfly_Temp | VariableName: Temperature | ValueType: Instrumentation | DataType: Instrumentation | GeneralCategory: Time series coverage | SampleMedium: Equipment | VariableUnitsName: Degree Celsius | VariableUnitsType: Temperature | VariableUnitsAbbreviation: degC | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: None | SensorNotes: 
# VariableCode: Digi_Cellular_SignalPercent | VariableName: Percent full scale | ValueType: Instrumentation | DataType: Instrumentation | GeneralCategory: Time series coverage | SampleMedium: Equipment | VariableUnitsName: Percent | VariableUnitsType: Dimensionless | VariableUnitsAbbreviation: % | NoDataValue: -9999.0 | TimeSupport: None | TimeSupportUnitsAbbreviation: None | TimeSupportUnitsName: None | TimeSupportUnitsType: None | MethodDescription: None | MethodLink: None | VerticalOffset: None | SensorNotes: 
#
# Source Information
# ------------------
# Organization: UC Berkeley
# SourceLink: https://monitormywatershed.org/sites/SCNF010/
# ContactName: Strawberry Creek
# Phone: 
# Email: creeks@berkeley.edu
# Citation: 
#
DateTime,TimeOffset,DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt,EnviroDIY_Mayfly_Temp,Digi_Cellular_SignalPercent
2021-12-08 20:40:00,-7,2021-12-08 13:40:00,300.2,41.2,19.6,3.669,19.25,109.0
2021-12-08 20:50:00,-7,2021-12-08 13:50:00,301.0,39.3,19.6,3.669,19.25,109.0
2021-12-08 21:00:00,-7,2021-12-08 14:00:00,299.5,41.2,19.6,3.669,19.25,109.0
2021-12-08 21:10:00,-7,2021-12-08 14:10:00,300.8,40.8,19.6,3.669,19.25,90.0
2021-12-08 21:20:00,-7,2021-12-08 14:20:00,300.8,41.2,19.6,3.669,19.5,109.0
2021-12-08 21:30:00,-7,2021-12-08 14:30:00,301.0,41.2,19.6,3.669,19.5,109.0
2021-12-08 21:50:00,-7,2021-12-08 14:50:00,301.3,41.0,19.6,3.669,19.5,109.0
2021-12-08 22:00:00,-7,2021-12-08 15:00:00,300.7,40.0,19.6,3.669,19.5,109.0
2021-12-08 22:10:00,-7,2021-12-08 15:10:00,300.3,41.2,19.6,3.669,19.5,109.0
2021-12-08 22:20:00,-7,2021-12-08 15:20:00,300.0,40.7,19.6,3.669,19.5,109.0
2021-12-08 22:30:00,-7,2021-12-08 15:30:00,299.7,40.0,19.63,3.669,19.5,109.0
2021-12-08 22:40:00,-7,2021-12-08 15:40:00,298.8,40.8,19.7,3.669,19.5,109.0
2021-12-08 22:50:00,-7,2021-12-08 15:50:00,301.2,41.0,19.67,3.669,19.5,109.0
2021-12-08 23:00:00,-7,2021-12-08 16:00:00,299.8,40.2,19.6,3.669,19.5,109.0
2021-12-08 23:10:00,-7,2021-12-08 16:10:00,299.8,41.3,19.6,3.669,19.5,109.0
2021-12-08 23:20:00,-7,2021-12-08 16:20:00,300.3,40.2,19.6,3.669,19.25,109.0
2021-12-08 23:30:00,-7,2021-12-08 16:30:00,300.7,40.3,19.6,3.669,19.25,109.0
2021-12-08 23:40:00,-7,2021-12-08 16:40:00,300.5,41.3,19.6,3.669,19.25,109.0
2021-12-08 23:50:00,-7,2021-12-08 16:50:00,300.2,41.2,19.6,3.669,19.25,90.0
2021-12-09 00:00:00,-7,2021-12-08 17:00:00,301.5,41.0,19.53,3.669,19.0,109.0
2021-12-09 00:10:00,-7,2021-12-08 17:10:00,301.0,40.3,19.5,3.669,19.0,109.0
2021-12-09 00:20:00,-7,2021-12-08 17:20:00,301.7,39.7,19.5,3.669,18.75,109.0
2021-12-09 00:30:00,-7,2021-12-08 17:30:00,300.8,40.5,19.5,3.669,18.75,109.0
2021-12-09 00:40:00,-7,2021-12-08 17:40:00,300.0,40.2,19.5,3.669,18.5,71.0
2021-12-09 00:50:00,-7,2021-12-08 17:50:00,301.2,39.7,19.42,3.669,18.5,109.0
2021-12-09 01:00:00,-7,2021-12-08 18:00:00,299.7,40.8,19.4,3.669,18.5,109.0
2021-12-09 01:10:00,-7,2021-12-08 18:10:00,299.5,41.0,19.4,3.669,18.25,90.0
2021-12-09 01:20:00,-7,2021-12-08 18:20:00,299.0,40.8,19.4,3.669,18.25,109.0
2021-12-09 01:30:00,-7,2021-12-08 18:30:00,299.5,41.0,19.32,3.669,18.25,90.0
2021-12-09 01:40:00,-7,2021-12-08 18:40:00,299.7,42.5,19.3,3.669,18.25,90.0
2021-12-09 02:00:00,-7,2021-12-08 19:00:00,301.0,40.7,19.3,3.669,18.0,109.0
2021-12-09 02:10:00,-7,2021-12-08 19:10:00,299.8,41.2,19.22,3.669,18.0,109.0
2021-12-09 02:20:00,-7,2021-12-08 19:20:00,300.2,40.0,19.2,3.669,18.0,109.0
2021-12-09 02:30:00,-7,2021-12-08 19:30:00,301.2,40.7,19.2,3.669,18.0,90.0
2021-12-09 02:40:00,-7,2021-12-08 19:40:00,300.8,39.2,19.2,3.669,18.0,109.0
2021-12-09 02:50:00,-7,2021-12-08 19:50:00,300.3,40.0,19.2,3.669,18.0,109.0
2021-12-09 03:00:00,-7,2021-12-08 20:00:00,299.8,40.8,19.12,3.669,18.0,109.0
2021-12-09 03:10:00,-7,2021-12-08 20:10:00,300.8,40.3,19.1,3.669,17.75,109.0
2021-12-09 03:20:00,-7,2021-12-08 20:20:00,300.5,39.5,19.1,3.669,17.75,109.0
2021-12-09 03:30:00,-7,2021-12-08 20:30:00,301.0,40.5,19.1,3.669,17.75,109.0
2021-12-09 03:40:00,-7,2021-12-08 20:40:00,301.2,40.5,19.1,3.669,17.75,109.0
2021-12-09 03:50:00,-7,2021-12-08 20:50:00,299.8,40.0,19.1,3.669,17.75,90.0
2021-12-09 04:00:00,-7,2021-12-08 21:00:00,302.0,40.3,19.02,3.669,17.75,109.0
2021-12-09 04:10:00,-7,2021-12-08 21:10:00,300.3,41.0,19.02,3.669,17.75,109.0
2021-12-09 04:20:00,-7,2021-12-08 21:20:00,302.5,41.7,19.0,3.669,17.75,71.0
2021-12-09 04:30:00,-7,2021-12-08 21:30:00,300.8,40.7,19.0,3.669,17.75,109.0
2021-12-09 04:40:00,-7,2021-12-08 21:40:00,301.8,41.0,19.0,3.669,17.75,109.0
2021-12-09 04:50:00,-7,2021-12-08 21:50:00,300.5,40.3,19.0,3.669,17.75,109.0
2021-12-09 05:00:00,-7,2021-12-08 22:00:00,301.3,41.3,19.0,3.669,17.75,109.0
2021-12-09 05:10:00,-7,2021-12-08 22:10:00,299.5,40.7,18.98,3.669,17.5,71.0
2021-12-09 05:20:00,-7,2021-12-08 22:20:00,300.8,41.0,18.92,3.669,17.5,109.0
2021-12-09 05:30:00,-7,2021-12-08 22:30:00,301.2,40.7,18.9,3.669,17.5,109.0
2021-12-09 05:40:00,-7,2021-12-08 22:40:00,300.7,40.5,18.9,3.669,17.5,109.0
2021-12-09 05:50:00,-7,2021-12-08 22:50:00,301.8,41.5,18.9,3.669,17.5,109.0
2021-12-09 06:00:00,-7,2021-12-08 23:00:00,301.0,41.8,18.9,3.669,17.5,109.0
2021-12-09 06:10:00,-7,2021-12-08 23:10:00,300.2,40.5,18.87,3.669,17.5,109.0
2021-12-09 06:20:00,-7,2021-12-08 23:20:00,301.3,41.5,18.8,3.669,17.5,109.0
2021-12-09 06:30:00,-7,2021-12-08 23:30:00,300.7,40.8,18.8,3.669,17.5,71.0
2021-12-09 06:40:00,-7,2021-12-08 23:40:00,301.8,41.3,18.8,3.669,17.5,109.0
2021-12-09 06:50:00,-7,2021-12-08 23:50:00,301.0,40.0,18.8,3.669,17.5,109.0
2021-12-09 07:00:00,-7,2021-12-09 00:00:00,300.7,41.0,18.8,3.669,17.5,109.0
2021-12-09 07:10:00,-7,2021-12-09 00:10:00,301.2,41.0,18.8,3.669,17.5,109.0
2021-12-09 07:20:00,-7,2021-12-09 00:20:00,301.8,40.2,18.8,3.669,17.5,109.0
2021-12-09 07:30:00,-7,2021-12-09 00:30:00,301.5,39.7,18.8,3.669,17.5,109.0
2021-12-09 07:40:00,-7,2021-12-09 00:40:00,301.0,40.8,18.8,3.669,17.5,109.0
2021-12-09 07:50:00,-7,2021-12-09 00:50:00,301.8,41.3,18.8,3.654,17.5,71.0
2021-12-09 08:00:00,-7,2021-12-09 01:00:00,302.5,40.8,18.78,3.669,17.5,109.0
2021-12-09 08:10:00,-7,2021-12-09 01:10:00,301.5,40.2,18.72,3.654,17.25,109.0
2021-12-09 08:20:00,-7,2021-12-09 01:20:00,301.7,40.0,18.7,3.654,17.5,109.0
2021-12-09 08:30:00,-7,2021-12-09 01:30:00,300.7,40.0,18.7,3.654,17.5,109.0
2021-12-09 08:40:00,-7,2021-12-09 01:40:00,302.3,40.7,18.7,3.654,17.25,109.0
2021-12-09 08:50:00,-7,2021-12-09 01:50:00,301.2,40.8,18.7,3.654,17.5,109.0
2021-12-09 09:00:00,-7,2021-12-09 02:00:00,300.7,41.5,18.7,3.654,17.5,109.0
2021-12-09 09:10:00,-7,2021-12-09 02:10:00,300.2,40.7,18.7,3.654,17.5,90.0
2021-12-09 09:20:00,-7,2021-12-09 02:20:00,301.8,41.5,18.7,3.654,17.25,109.0
2021-12-09 09:30:00,-7,2021-12-09 02:30:00,301.8,40.8,18.7,3.654,17.5,109.0
2021-12-09 09:40:00,-7,2021-12-09 02:40:00,302.2,40.0,18.7,3.654,17.5,109.0
2021-12-09 09:50:00,-7,2021-12-09 02:50:00,302.0,40.5,18.7,3.654,17.25,109.0
2021-12-09 10:00:00,-7,2021-12-09 03:00:00,302.0,42.2,18.67,3.654,17.25,109.0
2021-12-09 10:10:00,-7,2021-12-09 03:10:00,302.8,42.0,18.62,3.654,17.5,109.0
2021-12-09 10:20:00,-7,2021-12-09 03:20:00,301.3,40.2,18.6,3.654,17.25,109.0
2021-12-09 10:30:00,-7,2021-12-09 03:30:00,300.7,41.0,18.6,3.654,17.25,71.0
2021-12-09 10:40:00,-7,2021-12-09 03:40:00,302.7,40.7,18.6,3.654,17.25,109.0
2021-12-09 10:50:00,-7,2021-12-09 03:50:00,301.8,40.7,18.6,3.654,17.25,109.0
2021-12-09 11:00:00,-7,2021-12-09 04:00:00,302.8,40.2,18.6,3.654,17.25,109.0
2021-12-09 11:10:00,-7,2021-12-09 04:10:00,301.2,41.0,18.6,3.654,17.25,109.0
2021-12-09 11:20:00,-7,2021-12-09 04:20:00,303.2,39.8,18.6,3.654,17.25,109.0
2021-12-09 11:30:00,-7,2021-12-09 04:30:00,302.8,41.0,18.6,3.654,17.25,109.0
2021-12-09 11:40:00,-7,2021-12-09 04:40:00,302.7,41.5,18.6,3.654,17.25,109.0
2021-12-09 11:50:00,-7,2021-12-09 04:50:00,301.7,40.2,18.6,3.654,17.25,109.0
2021-12-09 12:00:00,-7,2021-12-09 05:00:00,301.5,40.0,18.6,3.654,17.25,109.0
2021-12-09 12:10:00,-7,2021-12-09 05:10:00,301.5,40.7,18.53,3.654,17.25,109.0
2021-12-09 12:20:00,-7,2021-12-09 05:20:00,303.0,39.8,18.5,3.654,17.25,109.0
2021-12-09 12:30:00,-7,2021-12-09 05:30:00,301.2,40.8,18.5,3.654,17.0,90.0
2021-12-09 12:40:00,-7,2021-12-09 05:40:00,301.8,41.2,18.5,3.654,17.25,109.0
2021-12-09 12:50:00,-7,2021-12-09 05:50:00,303.0,40.5,18.5,3.654,17.25,109.0
2021-12-09 13:00:00,-7,2021-12-09 06:00:00,301.5,40.5,18.5,3.654,17.25,109.0
2021-12-09 13:10:00,-7,2021-12-09 06:10:00,302.8,41.0,18.5,3.654,17.25,71.0
2021-12-09 13:20:00,-7,2021-12-09 06:20:00,302.3,41.0,18.5,3.654,17.25,109.0
2021-12-09 13:30:00,-7,2021-12-09 06:30:00,302.8,41.2,18.5,3.654,17.25,109.0
2021-12-09 13:40:00,-7,2021-12-09 06:40:00,304.0,41.2,18.5,3.654,17.0,109.0
2021-12-09 13:50:00,-7,2021-12-09 06:50:00,301.5,40.7,18.5,3.654,17.25,90.0
2021-12-09 14:00:00,-7,2021-12-09 07:00:00,303.2,39.8,18.5,3.654,17.0,109.0
2021-12-09 14:10:00,-7,2021-12-09 07:10:00,303.0,40.2,18.5,3.654,17.0,109.0
2021-12-09 14:20:00,-7,2021-12-09 07:20:00,301.7,40.8,18.5,3.654,17.0,109.0
2021-12-09 14:30:00,-7,2021-12-09 07:30:00,301.0,41.7,18.5,3.654,17.0,109.0
2021-12-09 14:40:00,-7,2021-12-09 07:40:00,303.0,40.8,18.5,3.654,17.0,109.0
2021-12-09 14:50:00,-7,2021-12-09 07:50:00,302.8,40.2,18.5,3.654,17.0,109.0
2021-12-09 15:00:00,-7,2021-12-09 08:00:00,301.8,39.7,18.5,3.654,17.0,109.0
2021-12-09 15:20:00,-7,2021-12-09 08:20:00,302.5,40.3,18.5,3.654,17.0,109.0
2021-12-09 15:30:00,-7,2021-12-09 08:30:00,303.0,40.3,18.5,3.654,17.0,109.0
2021-12-09 15:40:00,-7,2021-12-09 08:40:00,303.5,40.8,18.5,3.654,17.0,109.0
2021-12-09 15:50:00,-7,2021-12-09 08:50:00,304.3,40.5,18.5,3.654,17.0,109.0
2021-12-09 16:00:00,-7,2021-12-09 09:00:00,303.0,40.7,18.5,3.654,17.0,109.0
2021-12-09 16:10:00,-7,2021-12-09 09:10:00,302.3,39.7,18.5,3.654,17.0,109.0
2021-12-09 16:20:00,-7,2021-12-09 09:20:00,303.3,39.3,18.5,3.654,17.0,109.0
2021-12-09 16:30:00,-7,2021-12-09 09:30:00,302.5,39.3,18.5,3.654,17.0,109.0
2021-12-09 16:40:00,-7,2021-12-09 09:40:00,303.7,39.7,18.5,3.654,17.25,109.0
2021-12-09 17:00:00,-7,2021-12-09 10:00:00,303.7,39.7,18.5,3.654,17.25,90.0
2021-12-09 17:10:00,-7,2021-12-09 10:10:00,301.7,40.2,18.5,3.654,17.25,109.0
2021-12-09 17:20:00,-7,2021-12-09 10:20:00,303.2,40.7,18.5,3.654,17.25,109.0
2021-12-09 17:30:00,-7,2021-12-09 10:30:00,302.7,39.5,18.43,3.654,17.25,109.0
2021-12-09 17:40:00,-7,2021-12-09 10:40:00,302.8,39.5,18.45,3.654,17.5,109.0
2021-12-09 17:50:00,-7,2021-12-09 10:50:00,302.7,41.0,18.4,3.654,17.25,90.0
2021-12-09 18:00:00,-7,2021-12-09 11:00:00,302.8,39.0,18.4,3.654,17.25,109.0
2021-12-09 18:10:00,-7,2021-12-09 11:10:00,303.0,40.2,18.4,3.654,17.25,109.0
2021-12-09 18:20:00,-7,2021-12-09 11:20:00,302.3,40.0,18.4,3.654,17.25,109.0
2021-12-09 18:30:00,-7,2021-12-09 11:30:00,303.7,39.7,18.4,3.654,17.5,90.0
2021-12-09 18:40:00,-7,2021-12-09 11:40:00,302.0,39.7,18.4,3.654,17.5,109.0
2021-12-09 18:50:00,-7,2021-12-09 11:50:00,303.0,40.2,18.4,3.654,17.5,109.0
2021-12-09 19:00:00,-7,2021-12-09 12:00:00,302.5,40.2,18.4,3.654,17.5,90.0
2021-12-09 19:10:00,-7,2021-12-09 12:10:00,304.0,40.0,18.4,3.654,17.5,109.0
2021-12-09 19:20:00,-7,2021-12-09 12:20:00,302.7,40.0,18.42,3.654,17.75,109.0
2021-12-09 19:30:00,-7,2021-12-09 12:30:00,302.7,40.5,18.5,3.654,18.0,109.0
2021-12-09 19:40:00,-7,2021-12-09 12:40:00,303.2,41.3,18.5,3.654,18.25,90.0
2021-12-09 19:50:00,-7,2021-12-09 12:50:00,304.0,40.7,18.6,3.654,18.5,90.0
2021-12-09 20:00:00,-7,2021-12-09 13:00:00,303.2,40.8,18.6,3.654,18.75,109.0
2021-12-09 20:10:00,-7,2021-12-09 13:10:00,303.2,40.2,18.6,3.654,18.75,109.0
2021-12-09 20:20:00,-7,2021-12-09 13:20:00,302.2,39.8,18.6,3.654,19.0,90.0
2021-12-09 20:30:00,-7,2021-12-09 13:30:00,302.8,41.0,18.7,3.654,19.0,71.0
2021-12-09 20:40:00,-7,2021-12-09 13:40:00,302.8,40.3,18.7,3.654,19.25,109.0
2021-12-09 20:50:00,-7,2021-12-09 13:50:00,303.3,40.8,18.7,3.654,19.25,109.0
2021-12-09 21:00:00,-7,2021-12-09 14:00:00,301.7,40.8,18.8,3.654,19.75,71.0
2021-12-09 21:10:00,-7,2021-12-09 14:10:00,303.5,39.8,18.8,3.654,20.5,71.0
2021-12-09 21:20:00,-7,2021-12-09 14:20:00,303.2,39.8,18.9,3.654,21.25,90.0
2021-12-09 21:30:00,-7,2021-12-09 14:30:00,302.5,39.5,18.95,3.654,22.0,109.0
2021-12-09 21:40:00,-7,2021-12-09 14:40:00,302.8,39.8,19.0,3.654,23.0,90.0
2021-12-09 21:50:00,-7,2021-12-09 14:50:00,302.7,40.7,19.1,3.654,23.25,90.0
2021-12-09 22:00:00,-7,2021-12-09 15:00:00,303.0,40.0,19.12,3.654,23.75,109.0
2021-12-09 22:10:00,-7,2021-12-09 15:10:00,303.5,39.5,19.2,3.654,24.25,109.0
2021-12-09 22:20:00,-7,2021-12-09 15:20:00,303.5,39.8,19.3,3.654,24.75,109.0
2021-12-09 22:30:00,-7,2021-12-09 15:30:00,302.5,40.2,19.32,3.654,25.25,90.0
2021-12-09 22:40:00,-7,2021-12-09 15:40:00,303.2,39.8,19.4,3.654,25.75,109.0
2021-12-09 22:50:00,-7,2021-12-09 15:50:00,303.0,39.7,19.5,3.654,26.0,109.0
2021-12-09 23:00:00,-7,2021-12-09 16:00:00,303.5,39.8,19.6,3.654,26.25,90.0
2021-12-09 23:10:00,-7,2021-12-09 16:10:00,302.3,39.7,19.7,3.654,26.75,90.0
2021-12-09 23:20:00,-7,2021-12-09 16:20:00,304.0,40.3,19.8,3.654,27.0,109.0
2021-12-09 23:30:00,-7,2021-12-09 16:30:00,303.0,39.7,19.87,3.654,27.0,109.0
2021-12-09 23:40:00,-7,2021-12-09 16:40:00,303.2,40.7,19.9,3.654,27.25,71.0
2021-12-09 23:50:00,-7,2021-12-09 16:50:00,302.8,40.2,20.0,3.654,27.25,109.0
2021-12-10 00:00:00,-7,2021-12-09 17:00:00,303.3,40.0,20.1,3.654,27.25,109.0
2021-12-10 00:10:00,-7,2021-12-09 17:10:00,303.0,39.8,20.2,3.654,27.25,109.0
2021-12-10 00:20:00,-7,2021-12-09 17:20:00,303.7,39.8,20.22,3.654,27.25,109.0
2021-12-10 00:30:00,-7,2021-12-09 17:30:00,304.0,41.0,20.3,3.654,27.0,109.0
2021-12-10 00:40:00,-7,2021-12-09 17:40:00,302.8,39.0,20.3,3.654,26.75,109.0
2021-12-10 00:50:00,-7,2021-12-09 17:50:00,303.8,40.0,20.3,3.654,26.0,109.0
2021-12-10 01:00:00,-7,2021-12-09 18:00:00,303.8,40.2,20.3,3.654,25.25,90.0
2021-12-10 01:10:00,-7,2021-12-09 18:10:00,303.3,41.5,20.3,3.654,24.25,109.0
2021-12-10 01:20:00,-7,2021-12-09 18:20:00,303.0,39.8,20.28,3.654,23.5,109.0
2021-12-10 01:30:00,-7,2021-12-09 18:30:00,303.2,40.0,20.2,3.654,22.5,109.0
2021-12-10 01:40:00,-7,2021-12-09 18:40:00,303.8,40.3,20.2,3.654,22.0,90.0
2021-12-10 01:50:00,-7,2021-12-09 18:50:00,304.8,41.0,20.1,3.654,21.25,109.0
2021-12-10 02:00:00,-7,2021-12-09 19:00:00,304.7,41.3,20.1,3.654,21.0,109.0
2021-12-10 02:10:00,-7,2021-12-09 19:10:00,304.0,41.2,20.0,3.654,20.25,109.0
2021-12-10 02:20:00,-7,2021-12-09 19:20:00,303.5,40.5,20.0,3.654,20.0,90.0
2021-12-10 02:30:00,-7,2021-12-09 19:30:00,305.0,39.8,19.9,3.654,19.75,109.0
2021-12-10 02:40:00,-7,2021-12-09 19:40:00,303.8,39.8,19.9,3.654,19.5,109.0
2021-12-10 02:50:00,-7,2021-12-09 19:50:00,304.8,40.0,19.9,3.654,19.25,109.0
2021-12-10 03:00:00,-7,2021-12-09 20:00:00,304.7,39.0,19.8,3.654,19.0,90.0
2021-12-10 03:10:00,-7,2021-12-09 20:10:00,305.2,38.8,19.8,3.654,18.75,109.0
2021-12-10 03:20:00,-7,2021-12-09 20:20:00,303.8,39.5,19.72,3.654,18.75,109.0
2021-12-10 03:30:00,-7,2021-12-09 20:30:00,305.2,38.7,19.7,3.654,18.5,109.0
2021-12-10 03:40:00,-7,2021-12-09 20:40:00,304.7,38.3,19.7,3.654,18.5,109.0
2021-12-10 03:50:00,-7,2021-12-09 20:50:00,305.0,39.2,19.6,3.654,18.25,109.0
2021-12-10 04:00:00,-7,2021-12-09 21:00:00,305.0,39.2,19.6,3.654,18.25,109.0
2021-12-10 04:10:00,-7,2021-12-09 21:10:00,303.8,40.2,19.6,3.654,18.0,109.0
2021-12-10 04:20:00,-7,2021-12-09 21:20:00,305.0,40.0,19.5,3.654,18.0,90.0
2021-12-10 04:30:00,-7,2021-12-09 21:30:00,305.0,40.0,19.5,3.654,17.75,109.0
2021-12-10 04:40:00,-7,2021-12-09 21:40:00,303.3,39.7,19.4,3.654,17.75,109.0
2021-12-10 04:50:00,-7,2021-12-09 21:50:00,305.0,41.2,19.4,3.654,17.5,109.0
2021-12-10 05:00:00,-7,2021-12-09 22:00:00,305.2,41.0,19.4,3.654,17.5,109.0
2021-12-10 05:10:00,-7,2021-12-09 22:10:00,305.0,40.0,19.3,3.654,17.5,109.0
2021-12-10 05:20:00,-7,2021-12-09 22:20:00,305.0,40.2,19.3,3.654,17.5,109.0
2021-12-10 05:30:00,-7,2021-12-09 22:30:00,305.5,39.7,19.28,3.654,17.25,109.0
2021-12-10 05:40:00,-7,2021-12-09 22:40:00,305.0,40.8,19.2,3.654,17.25,90.0
2021-12-10 05:50:00,-7,2021-12-09 22:50:00,305.2,40.0,19.2,3.654,17.25,109.0
2021-12-10 06:10:00,-7,2021-12-09 23:10:00,305.7,39.3,19.1,3.654,17.0,109.0
2021-12-10 06:20:00,-7,2021-12-09 23:20:00,305.7,38.7,19.1,3.654,17.0,109.0
2021-12-10 06:30:00,-7,2021-12-09 23:30:00,305.8,39.7,19.02,3.654,17.0,109.0
2021-12-10 06:40:00,-7,2021-12-09 23:40:00,304.5,40.8,19.0,3.654,16.75,109.0
2021-12-10 06:50:00,-7,2021-12-09 23:50:00,305.8,40.3,19.0,3.654,16.75,109.0
2021-12-10 07:00:00,-7,2021-12-10 00:00:00,305.7,39.8,18.9,3.654,16.5,90.0
2021-12-10 07:10:00,-7,2021-12-10 00:10:00,306.2,39.8,18.83,3.654,16.5,109.0
2021-12-10 07:20:00,-7,2021-12-10 00:20:00,306.3,39.2,18.8,3.639,16.5,109.0
2021-12-10 07:30:00,-7,2021-12-10 00:30:00,306.5,40.2,18.8,3.639,16.5,109.0
2021-12-10 07:40:00,-7,2021-12-10 00:40:00,307.7,40.5,18.7,3.639,16.25,109.0
2021-12-10 07:50:00,-7,2021-12-10 00:50:00,307.0,39.8,18.7,3.639,16.25,109.0
2021-12-10 08:00:00,-7,2021-12-10 01:00:00,305.3,38.7,18.7,3.639,16.25,109.0
2021-12-10 08:10:00,-7,2021-12-10 01:10:00,305.5,38.7,18.6,3.639,16.25,109.0
2021-12-10 08:20:00,-7,2021-12-10 01:20:00,306.2,38.7,18.6,3.639,16.25,90.0
2021-12-10 08:30:00,-7,2021-12-10 01:30:00,304.2,39.0,18.6,3.639,16.25,109.0
2021-12-10 08:40:00,-7,2021-12-10 01:40:00,304.5,40.0,18.5,3.639,16.25,109.0
2021-12-10 08:50:00,-7,2021-12-10 01:50:00,305.2,39.0,18.5,3.639,16.25,90.0
2021-12-10 09:00:00,-7,2021-12-10 02:00:00,305.3,39.3,18.5,3.639,16.0,109.0
2021-12-10 09:10:00,-7,2021-12-10 02:10:00,305.0,38.5,18.4,3.639,16.0,109.0
2021-12-10 09:20:00,-7,2021-12-10 02:20:00,306.2,40.0,18.4,3.639,16.0,109.0
2021-12-10 09:30:00,-7,2021-12-10 02:30:00,305.7,40.0,18.4,3.639,16.0,109.0
2021-12-10 09:40:00,-7,2021-12-10 02:40:00,306.0,39.0,18.33,3.639,16.0,90.0
2021-12-10 09:50:00,-7,2021-12-10 02:50:00,305.3,40.5,18.3,3.639,16.0,109.0
2021-12-10 10:00:00,-7,2021-12-10 03:00:00,305.2,39.5,18.3,3.639,16.0,109.0
2021-12-10 10:10:00,-7,2021-12-10 03:10:00,304.2,39.2,18.2,3.639,15.75,109.0
2021-12-10 10:20:00,-7,2021-12-10 03:20:00,306.8,38.8,18.2,3.639,15.75,109.0
2021-12-10 10:30:00,-7,2021-12-10 03:30:00,305.2,38.5,18.2,3.639,15.75,109.0
2021-12-10 10:40:00,-7,2021-12-10 03:40:00,306.5,39.5,18.13,3.639,15.75,109.0
2021-12-10 10:50:00,-7,2021-12-10 03:50:00,305.5,39.5,18.1,3.639,15.75,109.0
2021-12-10 11:00:00,-7,2021-12-10 04:00:00,305.0,40.0,18.1,3.639,15.75,90.0
2021-12-10 11:10:00,-7,2021-12-10 04:10:00,306.2,40.3,18.1,3.639,15.75,109.0
